method,beta_group,beta,gamma_over_eta,n,n_total,n_valid,failure_rate,J1_primary,J1_valid,P95_joint_error,CVaR95_joint_error,beta_bias,beta_sd,beta_rmse,beta_mae,eta_bias,eta_sd,eta_rmse,eta_mae,gamma_bias,gamma_sd,gamma_rmse,gamma_mae,x0.90_bias,x0.90_sd,x0.90_rmse,x0.90_mae,x0.95_bias,x0.95_sd,x0.95_rmse,x0.95_mae,x0.99_bias,x0.99_sd,x0.99_rmse,x0.99_mae
Adaptive-MDM,seen_grid,2.5,0.5,15,300,300,0.0,0.42697313558655864,0.42697313558655864,0.8214442137013205,0.9540320274790578,-0.10270669815948938,0.26319164943162476,0.2821127623774967,0.22381048017963376,-0.1080831591952456,0.21700341322159947,0.2421063451879834,0.18711344416405173,0.09864940094816384,0.18570464501255426,0.21000706044338824,0.1639521014093413,0.024717546620773946,0.12604506512496044,0.12823945450535548,0.09965300295812461,0.0470504023620244,0.15158406653698878,0.158476740121568,0.12242439333641066,0.09937582493358682,0.21520884588865147,0.23671928334096587,0.18407980311946423
Adaptive-MDM,seen_grid,2.5,0.5,20,300,300,0.0,0.3657437854740636,0.3657437854740636,0.6909282894361691,0.8002789173943384,-0.0639908853100479,0.23420006768593546,0.24240807096267816,0.19580201803144254,-0.0624426868709534,0.2005841820808596,0.20975936180388835,0.16587537451426906,0.05754422970849183,0.1667007678284101,0.1760904707264892,0.13725152891916859,0.01282160261442417,0.10143767177702587,0.1020769125625086,0.08225859605748276,0.02667806128484062,0.12144816599672746,0.12414592403487577,0.09848672099542703,0.059467616595149056,0.17596559940510434,0.18546448884784378,0.14290095240346157
Adaptive-MDM,seen_grid,2.5,0.75,7,300,300,0.0,0.6327916522597758,0.6327916522597758,1.138448539228695,1.3239125372908673,-0.1590787832055409,0.39549859132729714,0.4256803940621323,0.3435894801713111,-0.18178298999428671,0.3171886820405297,0.3651278587917149,0.29102196104633077,0.1386418758460072,0.2586591763470568,0.2930923472473179,0.2256987703202221,0.021002591960417677,0.13545554741104007,0.13685084402028938,0.1085087837463595,0.04899465833470383,0.1609258431279996,0.16796213792152792,0.130762746610807,0.10596658098266017,0.2195744754484049,0.24347722012411896,0.18680986798537488
Adaptive-MDM,seen_grid,2.5,0.75,10,300,300,0.0,0.5156943777574714,0.5156943777574714,0.9470736277377585,1.0727051528337574,-0.07617258235577028,0.3380756411576293,0.34600060353956263,0.2832990752775659,-0.09964083017850277,0.27909307059214544,0.29590808361894805,0.2342780954169445,0.07192881736740363,0.2316631554809056,0.24220379776107076,0.1892860430695205,0.010570193613225708,0.12036306897372022,0.12062630920001531,0.0946093163745974,0.027038140031895117,0.1407904088194985,0.14313255080947643,0.10880002684552804,0.06014641142658016,0.19120371266909125,0.20013642267249868,0.15232885070548396
Adaptive-MDM,seen_grid,2.5,0.75,15,300,300,0.0,0.440787975188901,0.440787975188901,0.8254021145616977,0.9313709748507809,-0.03714725347795352,0.29244869383171285,0.2943145757571038,0.2376300444243723,-0.06443030425281636,0.2415394493555423,0.24959587072393477,0.1984652341444072,0.04594054292500888,0.20834834816232664,0.2130137809758047,0.16734765650808042,0.009427908185182944,0.09731943128303445,0.09761345664909114,0.07809764620062382,0.02071630275636363,0.11672383812178967,0.11835626192906795,0.09342303690619315,0.04293945958943733,0.16432017388569306,0.16957273661717534,0.1302658032010464
Adaptive-MDM,seen_grid,2.5,0.75,20,300,300,0.0,0.3908860807202551,0.3908860807202551,0.7229219788949728,0.814636715941985,0.0016830976837475201,0.2664770589616316,0.2660378839453969,0.21457395268324603,-0.008368597398257419,0.22225381469876027,0.22204084243686148,0.17871520213191247,0.006955526736753404,0.18103730471028068,0.18086911482236587,0.14142778785038626,0.006276968737095503,0.08033469658298453,0.08044595452863407,0.06430682485123326,0.01093147657669402,0.09372247266095857,0.09420254449266213,0.07352034582526361,0.019038236677625494,0.13133292605928706,0.13248885788949624,0.10092133380162778
Adaptive-MDM,seen_grid,2.5,1.0,7,300,300,0.0,0.5977438507851189,0.5977438507851189,1.047502837885307,1.2499631934198046,-0.05116855447207757,0.3963907384501478,0.3990239171245068,0.3188831418360587,-0.07048056992302454,0.3384978498193024,0.3452048219359888,0.27982402038280757,0.04918522106861862,0.2770341061575737,0.2809114729344097,0.22518288473110298,0.008005011372895545,0.11489182936770226,0.11497918168529121,0.09224142090299545,0.019683726758876568,0.13363207542604408,0.13485345963865544,0.10772903942460119,0.04098158135832377,0.17663510347630296,0.18103991251870277,0.1436083813213433
Adaptive-MDM,seen_grid,2.5,1.0,10,300,300,0.0,0.5353316292417681,0.5353316292417681,0.9280695568751341,1.086632449466295,-0.08438921373433028,0.33166654000882345,0.3416980501996632,0.27879570365384493,-0.0812135398073353,0.30551484162506004,0.3156324229855237,0.26299008847144373,0.06477001607743856,0.2573405555662392,0.26495012609297214,0.2177384693107019,0.008348755848241336,0.09310565478947362,0.09332453661717759,0.07500449751364217,0.02005206744219751,0.11239432195099956,0.11398447585896056,0.09168148828434786,0.0430242290625554,0.1577364809434814,0.16324504805800102,0.13077325079106505
Adaptive-MDM,seen_grid,2.5,1.0,15,300,300,0.0,0.48701315242143717,0.48701315242143717,0.8126263732746225,0.9484180384980598,0.00038812056497955716,0.3183178224744023,0.31778708693411156,0.2643758299046322,-0.01859626005327744,0.2806940438906269,0.2808421917662244,0.23577206964003702,0.005557211832682326,0.23975313124781328,0.23941771307349155,0.20038669544883622,0.004369992442516352,0.07592810254953473,0.07592731174088635,0.06017046458818098,0.009916575559429725,0.091309209834946,0.09169470558419648,0.07171190859643735,0.018407782228309296,0.1326165263959732,0.1336688658949954,0.1058246538198165
Adaptive-MDM,seen_grid,2.5,1.0,20,300,300,0.0,0.4427991740998023,0.4427991740998023,0.754308795653216,0.8675506607132062,0.02608447639684916,0.3052334861262024,0.3058387200657832,0.2573267234874772,-0.00793141321988806,0.24524260941167167,0.24496196642568865,0.20759485945185213,-0.0009725212516774458,0.20656404361111655,0.206221776000621,0.1732919552977692,0.0075890908044134444,0.059285373241125296,0.05967104765274392,0.04707390629404274,0.012146803142116424,0.07055021699494111,0.07147228018059283,0.05529309934973959,0.01812060590133462,0.1050826382193279,0.10646083478842595,0.08186891028229773
Adaptive-MDM,seen_grid,3.0,0.1,7,300,300,0.0,0.709930752551919,0.709930752551919,1.2036246039872316,1.3013689468025877,-0.35906206878264957,0.26131343060555917,0.443827289107606,0.3915555722656934,-0.3173621894050819,0.2592242438419956,0.4095021088640732,0.3491935133836152,0.29654699872572393,0.22706557164040594,0.3732653663256266,0.3175375464857048,0.0769806642953724,0.27708971556898504,0.2871389978991781,0.22501019512897258,0.1758365832377351,0.3608858534962204,0.4009026996594528,0.3118186351593501,0.5019473188459045,0.6070104254432707,0.7868828133664016,0.6271104373087159
Adaptive-MDM,seen_grid,3.0,0.1,10,300,300,0.0,0.5935654962684919,0.5935654962684919,1.0928684891805702,1.1668991408330835,-0.3061280603312021,0.22148748346346822,0.3776341778785667,0.32500121912728597,-0.27027215830157797,0.20708506055849116,0.34027682032694906,0.2876771182587326,0.2475399010638688,0.18098977868341337,0.306470409022831,0.2576821132047166,0.047308490366985465,0.21986920732664428,0.22454269088560544,0.18376064389928723,0.12479161244866091,0.28376474393364953,0.30955931311721296,0.24825207024135323,0.38831782936121406,0.4763031465106959,0.6139211743792583,0.48295780833308377
Adaptive-MDM,seen_grid,3.0,0.1,15,300,300,0.0,0.48357167579384996,0.48357167579384996,0.8434813781132446,0.9631923602043335,-0.2528317153496467,0.18548677485770798,0.31339198371198823,0.275833742294632,-0.20806561886038766,0.17885106752845734,0.27417582028077897,0.22856635499871772,0.18928274008416118,0.1571911498144783,0.24587527274717808,0.2028679297828769,0.014154223527568946,0.17309555485611966,0.17338552299499083,0.13956154347679142,0.06692436719772032,0.22716382276213073,0.23645350907838175,0.1877542181780061,0.25875347391051706,0.3904566246404272,0.4678691569950629,0.3693735813574675
Adaptive-MDM,seen_grid,3.0,0.1,20,300,299,0.0033333333333332993,0.46612295257799735,0.4572374096442881,0.7892003627342219,0.9561205532779938,-0.24281252704512385,0.17476075521343576,0.2989934781306101,0.26238120884299293,-0.19449297457743372,0.16858448143390187,0.25720262817549444,0.2194508766063335,0.1799369708204777,0.14563439765038544,0.23133472906850205,0.1951612078060297,0.014048015406513428,0.15992250442418904,0.16027170164253204,0.12951895402581415,0.06315045240452676,0.20656418481983635,0.21567113204608965,0.1723190800073388,0.24334425987654426,0.35224600210283075,0.4276431932644428,0.3449787835256664
Adaptive-MDM,seen_grid,3.0,0.25,7,300,300,0.0,0.6771743579333654,0.6771743579333654,1.1890845448450504,1.2572200545850885,-0.3271893229354247,0.2700708396843046,0.4239669609327686,0.3685643587306462,-0.2867834438727546,0.26631181808784915,0.3910630659087213,0.3332995217081741,0.2669262726883742,0.23413650617193837,0.3548053065583562,0.3007445341747226,0.054880345975306354,0.19841931995720616,0.20555010293893927,0.16450516608430077,0.12044629788075957,0.25077123776612964,0.2778199122662644,0.2206084998851611,0.30716808812663016,0.3908750082581338,0.4966147690821959,0.39665907971126757
Adaptive-MDM,seen_grid,3.0,0.25,10,300,300,0.0,0.5453637766846605,0.5453637766846605,1.023727069695606,1.1165442755931907,-0.25131912256670974,0.2411285567730561,0.3480092991901983,0.29322864322338626,-0.2235077666684963,0.2211659672632999,0.31417679558872313,0.25177095382405845,0.2124794743369962,0.18045814242237412,0.27857515630526886,0.2300942458045054,0.03690588998178199,0.17607834911669556,0.17961704946798002,0.14295032492437032,0.08506231754582838,0.21605815323584268,0.2318644424960799,0.183452020891698,0.2283220778082577,0.32124966277054307,0.3936855503555688,0.3128688457877736
Adaptive-MDM,seen_grid,3.0,0.25,15,300,299,0.0033333333333332993,0.48930660890191763,0.4809266896455218,0.8991146892753422,1.0484660045114642,-0.23760936583649522,0.20684100296674227,0.31479886215549013,0.27193889946356364,-0.1946294238797294,0.19234794898316582,0.2734128890135375,0.22161610306007462,0.1702100869929324,0.16900177321490734,0.2396613221199446,0.1919986163657912,0.0007110351797400624,0.14284509704105208,0.14260779818489483,0.11660788217974845,0.03655790912730506,0.18087965272624473,0.1842403500445564,0.15012657314514982,0.15037623970800232,0.28161929214361925,0.31883724729206614,0.2515255336218202
Adaptive-MDM,seen_grid,3.0,0.25,20,300,300,0.0,0.4299846013781479,0.4299846013781479,0.8335442961917529,0.9370321450160497,-0.17847692206742596,0.21279556400119035,0.2774617521912731,0.22940056123224756,-0.14732212684511364,0.19768065995125256,0.24627463037403582,0.1935655354831782,0.1350372624840133,0.17062391215641767,0.21737189314031694,0.16845628817034658,0.01126501360980415,0.11896710310301435,0.11930169702739594,0.09633535495520709,0.040199197334163245,0.15375145686990468,0.1586716344770874,0.12607028663145617,0.13031194343619934,0.25264075375726347,0.2838939858931393,0.2184344308439511
Adaptive-MDM,seen_grid,3.0,0.5,7,300,300,0.0,0.65374259990688,0.65374259990688,1.1862884189791705,1.2721405572002147,-0.2689300253700726,0.31192680902618247,0.4114576101546471,0.3429752131647663,-0.2253617257855304,0.3054971753829699,0.3792167408428181,0.30035318995059235,0.20568244913568332,0.2687231337945918,0.33804834778975684,0.2646372504744186,0.02391041584173019,0.151947928547826,0.15356731552992142,0.12194749537661329,0.05926408919299072,0.18970002961842647,0.19843986452907053,0.15671309506659276,0.14979348578952975,0.28001416631302484,0.3171508504531712,0.24720771168324512
Adaptive-MDM,seen_grid,3.0,0.5,10,300,300,0.0,0.539359054744569,0.539359054744569,1.1151954770770827,1.1728926899059986,-0.21783415619116547,0.26924862382555326,0.34598394707081165,0.27494779478019093,-0.18115482059967158,0.2541684542287962,0.3117744913787389,0.23318995598868644,0.16831190555696982,0.21406497453337336,0.27202934553056135,0.1992556992017561,0.017823724140071977,0.12675229159569693,0.12778996343831583,0.1026330819941164,0.04527954807814744,0.15556706548770693,0.16177354223029253,0.1273395501623625,0.11707692731869576,0.2274896898753768,0.2555113710059045,0.19634735788435595
Adaptive-MDM,seen_grid,3.0,0.5,15,300,300,0.0,0.4403029084265199,0.4403029084265199,0.8568552444103822,0.9671376852081929,-0.16599092217350378,0.22182734615866115,0.27676042559608366,0.22237148650020278,-0.14923890783052673,0.20795099041316942,0.2556789405541394,0.19745880304911873,0.13493665116270848,0.18385694286855198,0.2278126365016653,0.1747112173778105,0.012339452017745592,0.10147780731232724,0.10205724685240634,0.08096413856039465,0.03348066156235866,0.12435606411697187,0.12858396975922803,0.10073172589511513,0.09009736152513487,0.18304351189024703,0.20374194145557958,0.15690264478999608
Adaptive-MDM,seen_grid,3.0,0.5,20,300,300,0.0,0.3954134850706006,0.3954134850706006,0.7542096096369157,0.9136056343856117,-0.14289274463304494,0.21017720558874156,0.25386127318943263,0.1956693622397151,-0.1066711323896801,0.20256984150271679,0.22864052433775672,0.17854436368506174,0.09313259393003571,0.1762374559080832,0.19907232047895052,0.15692246131310625,-0.003557884348696682,0.08747406012243857,0.08740059514306343,0.06969971181962215,0.010593129374889574,0.10718508667246048,0.10752935282479571,0.08706888619862528,0.05104113241815423,0.16268420687018315,0.17024431814197155,0.13596566390680365
Adaptive-MDM,seen_grid,3.0,0.75,7,300,300,0.0,0.6428079549731508,0.6428079549731508,1.1875106307737775,1.3266907974323983,-0.2007167979797435,0.3459430141137189,0.3994557298482677,0.33043304807903945,-0.2018359477787397,0.31695376564999506,0.3753166313175962,0.3000849229365546,0.17859245622322034,0.284868122462609,0.3358193161873862,0.25661509411522476,0.0223214651840417,0.12875764136482465,0.13046653306664158,0.10378822229852874,0.04748437814264123,0.1549890996976289,0.16185275753780437,0.12996692343616775,0.1056321810106058,0.21478045544921281,0.2390293557171422,0.19034866821649357
Adaptive-MDM,seen_grid,3.0,0.75,10,300,300,0.0,0.5203833426875848,0.5203833426875848,1.055254370100539,1.1740586856586648,-0.16339856175441925,0.2849655059991468,0.3280758222231532,0.257646492444274,-0.14135898914001005,0.26971519707324104,0.3041153789564665,0.23189000701232573,0.1313284823910418,0.23153929623285022,0.2658550629600103,0.2012856547237205,0.013836454550769239,0.10140129892351334,0.10217336648967426,0.08281819411016762,0.031103312084395658,0.12296766170653954,0.1266414559380459,0.10142506712805269,0.07265354051255271,0.1742978910370822,0.1885657071675118,0.1481090369144801
Adaptive-MDM,seen_grid,3.0,0.75,15,300,300,0.0,0.4664589018739663,0.4664589018739663,0.9262777232305158,1.024573852086159,-0.1048198728986675,0.2762988249460864,0.2950826600895512,0.23007213458707174,-0.09865391246171601,0.2534585069676721,0.27158731895243404,0.2108722233011411,0.09083074828034901,0.2205956535023953,0.2382235484501266,0.18315917614662008,0.01192557732715957,0.08872602793257872,0.08937721410126385,0.07244460708365179,0.024754136282926668,0.10716282459637796,0.10981055809287889,0.08890654321252818,0.055035190392011185,0.15413913919934297,0.16342750737607067,0.1285375641139613
Adaptive-MDM,seen_grid,3.0,0.75,20,300,300,0.0,0.4036827264284974,0.4036827264284974,0.7903241662128442,0.8822092810470215,-0.07446507022346992,0.24259641473700422,0.2533809195496457,0.20176258343530673,-0.06724263563346095,0.22350195621901006,0.23304116817824186,0.18134453285689067,0.06696191606684998,0.20024843004331794,0.21083089706928967,0.16140875893499118,0.010694779727128699,0.07335094418824786,0.07400543757054769,0.058705731118570956,0.01985506128894421,0.08980750790577993,0.09182988242821777,0.07313836161936538,0.04187045845063473,0.13280929050236948,0.13904189503813813,0.10993023227829253
Adaptive-MDM,seen_grid,3.0,1.0,7,300,300,0.0,0.6437382283639255,0.6437382283639255,1.194631272941504,1.277645110726932,-0.17990859397139725,0.3565774668529046,0.39886183959583704,0.3237346089795769,-0.1758276477924371,0.3326266452685544,0.3757486463763935,0.30100461060537426,0.15773173202684784,0.2992327899334789,0.3378181379346856,0.26984274570226685,0.020856035565492276,0.10610406037628815,0.10796072870454468,0.08549142726329176,0.03989721529019687,0.126584390788465,0.13252163503579903,0.10565889315533528,0.08060233753963847,0.17481228216633599,0.19223476888014424,0.15379353260934342
Adaptive-MDM,seen_grid,3.0,1.0,10,300,300,0.0,0.5511189474321264,0.5511189474321264,1.0144003327858377,1.1255280404088068,-0.12912175543845772,0.3093439203397676,0.33473438710194503,0.2725648301430508,-0.107804829069353,0.3077630847433092,0.32561368283128705,0.26478694298690436,0.09544813893741702,0.277139654199302,0.29267851623107927,0.23416234637893088,0.007386675095345082,0.08900786803576911,0.08916588775607802,0.07235060329813423,0.018920062908793667,0.10897737136814012,0.11042848074303356,0.08876126317934788,0.04503246454773161,0.15579481179377716,0.1619229430948405,0.12929948941122746
